 Absolute load value (%), Absolute throttle position (%), Ambient air temperature (F), Barometric pressure (inHg), Calculated load value (%), Commanded fuel rail pressure A (inHg), Engine coolant temperature (F), Engine RPM (RPM), Fuel level input (%), Fuel rail pressure (psi), Fuel/Air commanded equivalence ratio, Ignition timing advance for #1 cylinder (deg), Intake air temperature (F), Intake manifold absolute pressure (inHg), Long term fuel % trim - Bank 1 (%), Mass air flow rate (lb/min), Vehicle speed (MPH), Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
10.98039,11.37255,59,29.8254,12.94118,885.903,181.4,1347.75,74.5098,548.2427,1.000003,37.5,66.2,5.315418,-2.34375,0.263277,28.58307,0.1748486,163.4733,29.88059
10.98039,11.37255,59,29.8254,12.94118,885.903,181.4,1337,74.5098,552.5938,1.000003,37.5,66.2,5.315418,-2.34375,0.259308,28.58307,0.1722127,165.9755,29.88376
10.98039,11.37255,59,29.8254,13.33333,885.903,181.4,1333.75,74.5098,552.5938,1.000003,37.5,66.2,5.315418,-2.34375,0.263277,27.9617,0.1748486,159.9195,29.88592
10.98039,11.37255,59,29.8254,13.33333,885.903,181.4,1315,74.5098,558.3953,1.000003,37.5,66.2,5.315418,-2.34375,0.240786,27.9617,0.1599118,174.8571,29.88854
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1315.25,74.5098,439.4644,0.9044165,31.5,66.2,6.496622,0.78125,0.482895,27.34033,0.3207021,85.25148,29.89209
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1325.25,74.5098,433.6628,0.904447,31.5,66.2,6.791923,0.78125,0.362502,27.9617,0.2661905,105.0439,29.89543
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1345.25,74.5098,433.6628,0.904386,31.5,66.2,6.791923,0.78125,0.365148,27.9617,0.2681245,104.2863,29.89737
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1364.75,74.5098,433.6628,0.904386,31.5,66.2,6.496622,0.78125,0.379701,27.9617,0.2788294,100.2825,29.89945
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1370.25,74.5098,433.6628,0.9044165,31.5,66.2,6.496622,0.78125,0.381024,27.9617,0.279801,99.93427,29.90163
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1378.25,74.5098,433.6628,0.9044165,31,66.2,6.496622,0.78125,0.388962,28.58307,0.2856205,100.0736,29.90406
10.58823,12.54902,59,29.8254,12.54902,885.903,181.4,1384.75,70.98039,429.3117,0.9044165,31.5,66.2,6.496622,0.78125,0.377055,28.58307,0.276877,103.2338,29.90611
10.58823,12.54902,59,29.8254,12.94118,885.903,181.4,1377.25,70.98039,429.3117,0.9044165,32,66.2,6.496622,0.78125,0.38367,28.58307,0.2817345,101.4539,29.90845
11.37255,12.54902,59,29.8254,13.33333,885.903,181.4,1371.5,70.98039,439.4644,0.902739,34,66.2,7.087224,0.78125,0.399546,28.58307,0.2933925,97.42265,29.91093
12.54902,13.33333,59,29.8254,15.29412,885.903,181.4,1327.5,70.98039,439.4644,0.9025255,35.5,66.2,8.268428,0.78125,0.459081,27.9617,0.3377363,82.79152,29.91301
13.72549,13.33333,59,29.8254,16.86275,885.903,181.4,1309,70.98039,424.9606,0.902434,33.5,66.2,8.563729,0.78125,0.470988,27.34033,0.346578,78.88651,29.91475
15.29412,13.33333,59,29.8254,18.82353,885.903,181.4,1284.75,70.98039,449.617,0.9022205,40,66.2,12.69794,0.78125,0.683991,27.34033,0.503368,54.3148,29.91632
29.41176,21.96078,59,29.8254,40.78431,1904.691,181.4,1320.25,70.98039,984.8062,0.898713,31,64.4,27.75829,0.78125,1.723869,26.71896,1.268943,21.05607,29.91513
37.64706,20.78431,59,29.8254,48.23529,2123.214,181.4,1321.25,70.98039,1073.279,0.9911585,19.5,64.4,28.6442,0.78125,1.184085,26.71896,0.875009,30.53564,29.91519
46.66667,27.05882,59,29.8254,65.4902,2598.649,181.4,1350.25,70.98039,1276.332,0.993202,13.5,64.4,28.05359,0.78125,1.354752,27.34033,0.9077523,30.11871,29.91521
52.54902,26.27451,59,29.8254,61.17647,2557.307,181.4,1387.25,70.98039,1237.172,0.9938425,17,64.4,28.05359,0.78125,1.776789,27.34033,1.188089,23.01203,29.9142
47.84314,25.09804,59,29.8254,56.07843,2439.186,179.6,1411.5,74.5098,1163.203,0.993202,28,64.4,27.75829,0.78125,1.606122,28.58307,1.073277,26.6316,29.91363
54.90196,27.45098,59,29.8254,66.27451,2781.735,179.6,1458.25,74.5098,1386.561,0.993446,13,64.4,28.05359,0.78125,1.723869,29.20445,1.152703,25.33562,29.91295
62.7451,32.94118,59,29.8254,74.90196,2944.151,179.6,1500.5,74.5098,1450.377,0.993141,8,64.4,28.9395,7.8125,2.389338,29.82582,1.597291,18.67275,29.91113
71.37255,34.5098,59,29.8254,78.43137,3091.802,179.6,1565,74.5098,1559.156,0.9946965,9.5,64.4,29.2348,7.8125,2.661876,31.06856,1.780031,17.45394,29.90855
54.11765,26.66667,59,29.8254,59.60784,2722.675,179.6,1613.25,74.5098,1327.095,0.9927445,24,62.6,27.75829,0.78125,2.14326,32.3113,1.430984,22.57977,29.90745
51.76471,27.05882,59,29.8254,62.35294,2846.702,179.6,1640,74.5098,1569.308,0.9925005,15,62.6,29.2348,0.78125,2.003022,32.93267,1.339982,24.57696,29.90657
61.17647,30.58824,59,29.8254,72.15686,3162.674,179.6,1703.75,74.5098,1499.69,0.9920125,17,62.6,28.6442,7.8125,2.591757,33.55404,1.73426,19.34776,29.90472
54.11765,28.23529,59,29.8254,57.64706,2471.669,179.6,1741.5,74.5098,1177.706,0.9920735,22,62.6,27.46299,7.8125,2.520315,35.41816,1.687285,20.99122,29.90273
41.56863,25.4902,59,29.8254,50.19608,2282.677,179.6,1773.5,74.5098,1153.05,0.9916465,31.5,62.6,28.9395,0.78125,1.779435,36.03953,1.191212,30.25451,29.90278
42.35294,28.62745,59,29.8254,50.58823,2282.677,179.6,1802.5,74.5098,1108.088,0.991677,30,62.6,28.6442,0.78125,1.722546,36.6609,1.153625,31.77887,29.90304
43.52941,28.23529,59,29.8254,50.19608,2256.1,179.6,1819.75,53.33333,1093.585,0.992043,30,62.6,28.3489,0.78125,1.791342,37.28227,1.199662,31.07731,29.90317
42.35294,27.45098,59,29.8254,46.27451,1960.799,179.6,1849.5,53.33333,876.028,0.9918905,27.5,62.6,20.37577,0.78125,2.020221,37.90364,1.352443,28.02605,29.90289
23.52941,14.11765,59,29.8254,25.88235,1255.029,179.6,1694.5,53.33333,583.0517,0.9906095,21.5,62.6,16.53686,0.78125,0.457758,37.90364,0.3064947,123.6682,29.90594
28.23529,16.86275,59,29.8254,33.33333,1393.821,179.6,1361,53.33333,706.3338,0.991677,36,62.6,20.67107,0.78125,1.278018,38.52501,0.8568112,44.96325,29.90744
29.01961,16.07843,59,29.8254,33.33333,1376.103,179.6,1387,53.33333,701.9827,0.9915245,38,62.6,19.19456,0.78125,0.96579,39.76776,0.6467898,61.48483,29.91109
28.23529,16.07843,59,29.8254,33.72549,1417.445,179.6,1413.25,53.33333,701.9827,0.991616,39.5,62.6,19.48987,0.78125,0.980343,40.38913,0.6566369,61.50908,29.91388
29.01961,16.47059,59,29.8254,33.72549,1408.586,179.6,1431.25,53.33333,687.4789,0.991555,41.5,62.6,14.76505,0.78125,1.010772,41.0105,0.6769559,60.58076,29.9166
16.86275,14.5098,59,29.8254,17.64706,885.903,179.6,1432,53.33333,429.3117,0.995337,39,62.6,9.154331,0.78125,0.481572,41.63187,0.3225485,129.0716,29.92122
15.68627,14.11765,59,29.8254,18.43137,885.903,179.6,1421,53.33333,449.617,0.995032,41,62.6,9.154331,0.78125,0.560952,41.63187,0.3742883,111.2294,29.92561
16.07843,14.11765,59,29.8254,18.82353,885.903,179.6,1395,53.33333,443.8155,0.995032,39.5,62.6,9.154331,0.78125,0.570213,41.0105,0.3805842,107.7567,29.93237
16.07843,14.11765,59,29.8254,18.82353,885.903,181.4,1384,78.03922,429.3117,0.9950625,42,64.4,9.449632,0.78125,0.543753,40.38913,0.3629237,111.2882,29.93552
16.47059,14.11765,59,29.8254,19.60784,885.903,181.4,1378,78.03922,424.9606,0.995093,41,64.4,8.563729,0.78125,0.563598,39.76776,0.3761575,105.721,29.93932
14.11765,13.33333,59,29.8254,16.86275,885.903,181.4,1357.25,78.03922,453.9681,0.994788,39.5,64.4,8.563729,0.78125,0.439236,39.76776,0.2931466,135.6582,29.94239
17.64706,15.68627,59,29.8254,23.52941,933.1512,181.4,1347.75,78.03922,459.7696,0.9948795,30,64.4,12.10734,0.78125,0.493479,39.14639,0.3294495,118.8236,29.94568
19.60784,14.5098,59,29.8254,23.92157,947.9162,181.4,1343,78.03922,459.7696,0.994788,38,64.4,12.40264,0.78125,0.881118,39.14639,0.5881854,66.5545,29.94848
20.39216,14.5098,59,29.8254,23.92157,894.762,181.4,1330.75,78.03922,433.6628,0.9946965,33.5,64.4,9.449632,0.78125,0.620487,39.14639,0.4142407,94.50153,29.95165
11.76471,12.54902,59,29.8254,15.68627,885.903,181.4,1321.5,78.03922,433.6628,0.994788,28,64.4,6.201321,-2.34375,0.29106,38.52501,0.1943312,198.2441,29.95497
11.37255,11.37255,59,29.8254,13.33333,885.903,181.4,1276,78.03922,453.9681,1.000003,37,64.4,7.087224,-2.34375,0.254016,38.52501,0.1695826,227.1756,29.95857
11.37255,13.33333,59,29.8254,14.90196,885.903,181.4,1296.25,78.03922,429.3117,0.904386,36,64.4,9.154331,0.78125,0.50274,37.90364,0.3338817,113.5242,29.96211
16.86275,15.29412,59,29.8254,23.52941,909.5271,181.4,1276.75,78.03922,443.8155,0.904447,35,64.4,12.99324,0.78125,0.583443,37.28227,0.4284452,87.0176,29.96635
21.17647,14.90196,59,29.8254,27.05882,1033.553,181.4,1272.5,74.5098,503.2809,0.9038675,22,64.4,13.87915,0.78125,0.732942,37.28227,0.5381919,69.27319,29.96842
21.56863,14.90196,59,29.8254,24.70588,944.9632,181.4,1249.75,74.5098,464.1208,0.903837,19.5,64.4,10.92614,0.78125,0.676053,36.6609,0.4967372,73.80342,29.97199
14.90196,11.76471,59,29.8254,16.47059,885.903,181.4,1224.25,74.5098,443.8155,0.9045385,33.5,64.4,7.382525,0.78125,0.367794,36.03953,0.2702497,133.3564,29.97583
10.98039,12.15686,59,29.8254,13.72549,885.903,181.4,1204.5,74.5098,433.6628,0.9039285,33,64.4,7.087224,0.78125,0.341334,35.41816,0.2506128,141.3262,29.97891
10.98039,12.54902,59,29.8254,14.11765,885.903,181.4,1172.75,74.5098,429.3117,0.9042945,32.5,64.4,7.382525,0.78125,0.347949,34.79679,0.255642,136.1153,29.98162
10.98039,12.15686,59,29.8254,14.11765,885.903,181.4,1135,74.5098,433.6628,0.904386,32.5,64.4,7.382525,0.78125,0.329427,33.55404,0.2419357,138.6899,29.98454
10.98039,12.15686,59,29.8254,14.5098,885.903,181.4,1086.25,74.5098,433.6628,0.9043555,33,64.4,7.677826,0.78125,0.305613,32.3113,0.2244237,143.9746,29.98876
10.98039,12.15686,59,29.8254,12.15686,885.903,181.4,1345,74.5098,439.4644,0.9043555,40,64.4,5.610719,0.78125,0.293706,31.06856,0.2156872,144.0445,29.99162
10.58823,11.37255,59,29.8254,12.94118,885.903,181.4,1203.25,74.5098,429.3117,1.000003,30.5,64.4,7.677826,-2.34375,0.160083,26.71896,0.1175592,227.2809,29.9971
12.54902,13.33333,59,29.8254,28.62745,915.4331,181.4,746.5,74.5098,478.6245,0.904386,7,64.4,12.10734,-2.34375,0.435267,20.50525,0.2890713,70.93493,29.99913
21.17647,12.54902,59,29.8254,34.11765,1004.023,181.4,700.75,89.41177,498.9298,0.904874,6.5,66.2,12.99324,-2.34375,0.457758,15.53428,0.3361498,46.21238,29.99981
22.7451,15.29412,59,29.8254,45.09804,1452.881,181.4,730.25,89.41177,781.7534,0.995459,-6.5,66.2,14.46975,-2.34375,0.420714,9.941939,0.3087803,32.19746,29.99992
24.31373,12.94118,59,29.8254,33.33333,939.0572,181.4,680.25,89.41177,474.2734,0.99552,2,66.2,12.10734,-2.34375,0.46305,6.835083,0.3089265,22.12527,29.99953
25.88235,18.03922,59,29.8254,50.58823,1686.169,181.4,1032.75,89.41177,757.097,0.9951845,10,66.2,18.89926,-2.34375,0.453789,6.835083,0.3027294,22.57819,29.99917
32.54902,19.21569,59,29.8254,45.09804,1842.678,181.4,1397,89.41177,1345.95,0.9919515,18,64.4,28.05359,7.8125,0.941976,7.456454,0.6286181,11.86166,29.99796
65.4902,32.94118,59,29.8254,74.90196,4163.744,181.4,2067.75,89.41177,2094.345,0.9928055,15,64.4,28.6442,7.8125,2.960874,10.56331,1.982349,5.328683,29.9895
66.66666,32.15686,59,29.8254,76.47059,4281.864,181.4,2104.25,89.41177,1881.139,0.992226,17,64.4,28.6442,7.8125,3.429216,14.91291,2.293936,6.501013,29.98125
63.13726,31.37255,59,29.8254,68.23529,3895.02,181.4,2363.75,89.41177,1792.666,0.9901215,19.5,64.4,26.87239,7.8125,3.482136,19.88388,2.330697,8.531301,29.97375
57.64706,28.62745,59,29.8254,67.45098,4113.543,181.4,2160.5,89.41177,2034.88,0.9925615,4,62.6,27.46299,7.8125,3.647511,22.99073,2.446576,9.397104,29.96693
47.45098,29.41176,59,29.8254,51.76471,2318.113,181.4,1906.5,89.41177,1401.065,0.9912195,9.5,62.6,28.9395,7.8125,2.398599,26.71896,1.604911,16.64825,29.9617
58.43137,29.41176,59,29.8254,67.05882,2858.514,181.4,1487,60.39216,1356.103,0.9908535,17.5,62.6,27.75829,0.78125,2.43432,28.58307,1.631017,17.52469,29.95949
52.94118,25.09804,59,29.8254,60,2690.192,181.4,1554.5,60.39216,1356.103,0.991311,23.5,62.6,27.46299,0.78125,2.028159,30.44719,1.359387,22.39773,29.95801
49.80392,24.70588,59,29.8254,58.03922,2675.427,181.4,1605.25,60.39216,1302.439,0.9912805,25.5,62.6,27.46299,0.78125,1.872045,31.68993,1.254172,25.26762,29.95722
49.41177,25.4902,59,29.8254,57.64706,2563.213,181.4,1683.75,60.39216,1292.286,0.9910975,26,62.6,28.3489,0.78125,1.936872,33.55404,1.297642,25.8577,29.95644
42.7451,16.47059,59,29.8254,36.86274,1751.135,181.4,1555.25,60.39216,1034.119,0.9910365,11,62.6,28.05359,0.78125,2.006991,34.79679,1.344868,25.87375,29.95541
41.96078,25.4902,59,29.8254,52.54902,2176.368,181.4,1261.75,60.39216,1054.424,0.9904265,29,62.6,28.9395,0.78125,1.432809,36.03953,0.9601727,37.53443,29.95707
43.52941,27.45098,59,29.8254,53.33333,2164.556,181.4,1276.25,60.39216,1054.424,0.99064,24,62.6,28.9395,0.78125,1.247589,36.03953,0.8365655,43.08034,29.95823
38.82353,23.92157,59,29.8254,47.84314,2013.953,181.4,1311.5,60.39216,984.8062,0.9900605,31.5,62.6,28.3489,0.78125,1.696086,37.28227,1.137058,32.78836,29.95879
38.82353,22.7451,59,29.8254,45.09804,1889.926,181.4,1323.25,60.39216,894.8828,0.9897555,35,62.6,24.21468,0.78125,1.264788,37.90364,0.8484117,44.676,29.96111
25.88235,11.37255,59,29.8254,27.84314,1033.553,181.4,1317.5,60.39216,459.7696,0.990762,17.5,62.6,10.92614,0.78125,0.193158,38.52501,0.1296091,297.2401,29.96625
20.78431,16.86275,59,29.8254,29.01961,1157.58,181.4,1323.75,70.98039,578.7006,0.9946965,38,62.6,19.19456,0.78125,0.316197,38.52501,0.2119528,181.7623,29.96945
27.05882,15.68627,59,29.8254,32.54902,1305.23,181.4,1324,70.98039,646.8683,0.9915855,36,62.6,18.01336,0.78125,0.834813,37.90364,0.5573773,68.00356,29.97233
27.45098,16.07843,59,29.8254,33.33333,1314.089,181.4,1324.25,70.98039,677.3262,0.9914635,34,62.6,18.60396,0.78125,1.066338,37.90364,0.7141927,53.07201,29.97482
27.84314,16.07843,59,29.8254,33.33333,1379.056,181.4,1327,70.98039,687.4789,0.991189,37.5,62.6,21.26167,0.78125,0.985635,37.90364,0.6602221,57.41044,29.97603
29.41176,16.86275,59,29.8254,36.07843,1491.27,181.4,1317,70.98039,845.57,0.9906095,37,62.6,24.21468,0.78125,0.813645,37.90364,0.5451665,69.52673,29.98007
27.84314,9.411765,59,29.8254,30.19608,1098.52,181.4,1296.25,70.98039,488.7772,0.990701,37,62.6,12.10734,0.78125,0.572859,37.90364,0.3840572,98.6927,29.9854
13.72549,12.54902,59,29.8254,14.5098,885.903,181.4,1273,70.98039,443.8155,0.9945745,29,62.6,7.087224,0.78125,0.207711,37.90364,0.1392411,272.2158,29.98948
12.54902,13.33333,59,29.8254,17.2549,885.903,181.4,1258.5,70.98039,424.9606,0.9942695,40.5,62.6,12.10734,0.78125,0.440559,37.28227,0.2941829,126.7316,29.99402
20.78431,14.5098,59,29.8254,25.88235,1015.835,181.4,1243,70.98039,509.0825,0.9939645,34,64.4,17.42276,0.78125,0.666792,36.03953,0.4453864,80.91745,29.9987
47.84314,27.05882,59,29.8254,81.17647,2580.931,181.4,1277,70.98039,1271.981,0.9909145,-1.5,64.4,29.2348,0.78125,1.418256,36.03953,0.9476205,38.03161,30
84.31373,40.78431,59,29.8254,98.03922,3945.221,181.4,1866.5,50.19608,1981.215,0.992165,3,64.4,29.2348,7.8125,2.938383,36.6609,1.96935,18.61574,29.99616
87.45098,49.41177,59,29.8254,98.82353,4231.663,181.4,1949.25,50.19608,2079.841,0.976488,2,64.4,30.1207,7.8125,4.719141,38.52501,3.158855,12.19588,29.9868
74.90196,29.01961,59,29.8254,69.41177,3360.525,181.4,1979.25,50.19608,1464.881,0.9800565,17,60.8,28.6442,0.78125,3.552255,39.76776,2.41595,16.46051,29.98315
36.07843,21.17647,59,29.8254,39.21569,1892.879,181.4,1857.5,50.19608,915.1881,0.98698,15,60.8,25.10059,0.78125,1.61406,41.0105,1.093753,37.49521,29.98409
24.70588,9.411765,59,29.8254,22.35294,885.903,181.4,1385.25,50.19608,449.617,0.9873765,27,60.8,6.496622,-2.34375,0.927423,40.38913,0.6240512,64.72086,29.98621
10.19608,11.37255,59,29.8254,12.54902,885.903,181.4,1221,50.19608,474.2734,1.000003,35.5,60.8,5.315418,-2.34375,0.254016,39.14639,0.1708555,229.1198,29.99355
10.19608,11.37255,59,29.8254,12.94118,885.903,181.4,1139.75,50.19608,488.7772,1.000003,35.5,62.6,5.610719,-2.34375,0.231525,35.41816,0.1537613,230.3451,29.99924
10.98039,11.37255,59,29.8254,12.94118,885.903,181.4,1457.25,50.19608,439.4644,1.000003,33.5,62.6,6.496622,-2.34375,0.22491,32.3113,0.1493681,216.3199,30.0044
14.11765,15.68627,59,29.8254,19.60784,894.762,181.4,1510.75,50.19608,503.2809,0.9041725,38,62.6,15.35565,0.78125,0.527877,31.06856,0.3505758,88.62153,30.00627
30.98039,21.96078,59,29.8254,41.56863,1946.034,181.4,1521.25,50.19608,974.6536,0.9012445,32.5,62.6,27.16769,0.78125,1.750329,31.06856,1.285639,24.16585,30.00573
52.94118,23.92157,59,29.8254,57.64706,2471.669,181.4,1543.25,53.33333,1034.119,0.901031,28.5,62.6,23.03348,0.78125,1.655073,31.06856,1.219622,25.47393,30.00449
32.54902,17.64706,59,29.8254,37.2549,1644.827,181.4,1559.25,53.33333,800.6083,0.99247,41,62.6,21.26167,0.78125,1.042524,31.68993,0.7684171,41.24054,30.00645
21.17647,11.37255,59,29.8254,17.2549,885.903,181.4,1539.5,53.33333,443.8155,0.992958,32.5,62.6,5.610719,-2.34375,0.842751,32.3113,0.5639396,57.29568,30.00803
10.98039,12.94118,59,29.8254,12.54902,885.903,181.4,1525.75,53.33333,443.8155,0.9039285,34,62.6,7.677826,-2.34375,0.289737,31.68993,0.1937866,163.53,30.0138
13.33333,14.11765,59,29.8254,15.68627,888.856,181.4,1517.25,53.33333,429.3117,0.9944525,40,64.4,10.92614,0.78125,0.543753,31.06856,0.3995014,77.76835,30.01715
27.05882,23.52941,59,29.8254,48.62745,2716.769,181.4,1586.25,53.33333,1564.957,0.993019,13,64.4,28.6442,0.78125,1.768851,31.06856,1.181294,26.30045,30.01664
76.07843,35.68628,59,29.8254,89.80392,3390.055,181.4,1692,53.33333,1733.201,0.994788,6.5,64.4,29.2348,7.8125,2.997918,32.93267,2.004993,16.42533,30.01236
45.09804,28.23529,59,29.8254,52.15686,2329.925,181.4,1824.5,53.33333,1132.745,0.9922565,29.5,64.4,28.9395,7.8125,2.651292,36.03953,1.770018,20.36111,30.00877
45.09804,30.19608,59,29.8254,51.37255,2383.079,181.4,1859.25,53.33333,1163.203,0.9921955,29.5,60.8,28.9395,0.78125,1.89189,37.28227,1.266259,29.44284,30.0086
44.70588,31.76471,59,29.8254,50.98039,2362.408,181.4,1894,53.33333,1148.699,0.992226,29.5,60.8,29.5301,0.78125,2.448873,38.52501,1.639154,23.50299,30.00747
43.52941,32.94118,59,29.8254,58.82353,2799.453,181.4,1637.75,72.54902,1544.652,0.9923175,3,60.8,28.6442,0.78125,2.233224,39.14639,1.494763,26.18902,30.00691
58.43137,28.23529,59,29.8254,67.05882,2766.97,181.4,1433.5,72.54902,1351.752,0.991616,13,60.8,27.75829,0.78125,2.14326,39.76776,1.434415,27.72402,30.00635
55.68628,27.45098,59,29.8254,65.88235,2740.393,181.4,1441.75,72.54902,1341.599,0.9917685,15,60.8,28.3489,0.78125,1.963332,41.0105,1.314925,31.18848,30.00657
56.47059,27.84314,59,29.8254,64.31373,2775.829,181.4,1468.25,72.54902,1351.752,0.991555,14.5,60.8,28.3489,0.78125,1.950102,41.63187,1.305863,31.88073,30.00686
56.47059,27.84314,59,29.8254,64.70588,2811.266,181.4,1482.25,72.54902,1361.904,0.991494,13.5,60.8,28.3489,0.78125,1.919673,42.25324,1.285764,32.86237,30.00727
53.33333,26.27451,59,29.8254,61.56863,2784.688,181.4,1512.25,72.54902,1415.568,0.9916465,18.5,60.8,28.3489,0.78125,1.959363,42.87461,1.312428,32.66816,30.00766
55.68628,27.45098,59,29.8254,63.92157,2808.313,181.4,1523.75,72.54902,1361.904,0.9914635,18,60.8,27.16769,0.78125,2.167074,43.49598,1.451335,29.96965,30.00766
39.60784,14.11765,59,29.8254,38.43137,1568.048,181.4,1527.75,72.54902,687.4789,0.9910365,17,60.8,14.17445,0.78125,1.692117,44.73873,1.133455,39.4711,30.00926
20.39216,12.94118,59,29.8254,21.56863,885.903,181.4,1291.75,72.54902,453.9681,0.994056,26.5,60.8,7.973127,0.78125,0.615195,44.73873,0.4122625,108.52,30.01259
10.98039,12.54902,59,29.8254,13.33333,885.903,181.4,1279.5,72.54902,429.3117,0.994544,36.5,60.8,7.087224,0.78125,0.302967,44.11736,0.2024115,217.9588,30.01689
10.58823,12.15686,59,29.8254,12.94118,885.903,181.4,1255,70.98039,443.8155,0.9945135,36,62.6,7.087224,0.78125,0.350595,43.49598,0.2341167,185.7876,30.02322
10.58823,12.15686,59,29.8254,13.33333,885.903,181.4,1226.75,70.98039,449.617,0.994483,28.5,62.6,7.087224,0.78125,0.336042,42.87461,0.2244055,191.0586,30.02931
10.58823,12.15686,59,29.8254,12.94118,885.903,181.4,1451,70.98039,433.6628,0.9945135,30.5,62.6,6.201321,-2.34375,0.351918,42.25324,0.2350146,179.7899,30.03525
11.37255,11.37255,59,29.8254,12.15686,885.903,181.4,1378.25,70.98039,459.7696,1.000003,36,62.6,5.315418,-2.34375,0.33075,41.63187,0.2208716,188.489,30.03898
10.58823,11.76471,59,29.8254,12.15686,885.903,181.4,1376.5,70.98039,464.1208,1.000003,35.5,64.4,5.020117,-2.34375,0.259308,41.0105,0.1722127,238.1387,30.04287
10.19608,11.37255,59,29.8254,12.15686,885.903,181.4,1329,70.98039,468.4719,1.000003,35.5,64.4,5.315418,-2.34375,0.271215,39.76776,0.1801204,220.7843,30.04685
10.19608,11.37255,59,29.8254,12.15686,885.903,181.4,1294.5,70.98039,468.4719,1.000003,35,64.4,5.315418,-2.34375,0.259308,39.14639,0.1722127,227.3142,30.05012
9.803922,12.54902,59,29.8254,13.72549,885.903,181.4,1273.5,70.98039,433.6628,0.9043555,33.5,64.4,10.04023,-2.34375,0.235494,37.90364,0.1563972,242.355,30.05372
16.86275,14.11765,59,29.8254,21.96078,888.856,181.4,1259.5,70.98039,523.5862,0.9044775,28.5,64.4,26.57709,0.78125,0.591381,36.6609,0.434289,84.4159,30.05769
52.15686,27.84314,59,29.8254,76.47059,2580.931,181.4,1306,70.98039,1306.79,0.901458,4.5,64.4,29.2348,0.78125,1.756944,36.6609,1.290063,28.41792,30.0575
80.39216,34.5098,59,29.8254,97.25491,2639.991,181.4,1324.5,50.98039,1356.103,0.9030135,3.5,64.4,29.8254,0.78125,2.505762,37.28227,1.846057,20.19563,30.05571
57.64706,32.15686,59,29.8254,67.45098,2642.944,181.4,1358.75,50.98039,1296.637,0.901153,12,64.4,29.5301,0.78125,1.942164,38.52501,1.428375,26.97121,30.0552
51.76471,18.03922,59,29.8254,43.92157,1804.289,181.4,1368.5,50.98039,781.7534,0.9909755,27.5,62.6,17.42276,0.78125,1.565109,39.14639,1.153445,33.93868,30.05568
17.64706,12.54902,59,29.8254,18.43137,885.903,181.4,1345,50.98039,459.7696,0.9959165,40,62.6,8.563729,0.78125,0.367794,39.76776,0.2464861,161.3387,30.06102
13.72549,13.33333,59,29.8254,16.47059,885.903,181.4,1322.25,50.98039,429.3117,0.995276,40,62.6,8.268428,0.78125,0.468342,39.14639,0.3123136,125.3432,30.06509
15.29412,16.86275,59,29.8254,25.09804,885.903,181.4,1284.75,50.98039,433.6628,0.9952455,38.5,62.6,11.81204,0.78125,0.500094,37.90364,0.333702,113.5853,30.06804
18.82353,14.11765,59,29.8254,22.7451,918.3861,181.4,1272.75,50.98039,449.617,0.995642,28,64.4,12.69794,0.78125,0.617841,37.28227,0.4122847,90.42847,30.07372
25.4902,15.29412,59,29.8254,30.19608,1249.123,181.4,1275.25,50.98039,607.7081,0.9937205,35,64.4,20.37577,0.78125,1.096767,36.6609,0.73158,50.11195,30.0754
